high,timestamp,volume,low,close,open
29400.24,1609512960,10.52834149,29371.86,29388.70,29391.16
29400.24,1609513020,49.84214752,29378.41,29380.00,29385.17
29404.07,1609513080,38.02059548,29368.18,29373.81,29380.00
29398.73,1609513140,27.41607695,29380.82,29397.69,29387.31
29398.54,1609513200,5.46802681,29371.65,29381.84,29388.85
29394.48,1609513260,16.76950239,29359.95,29359.95,29394.02
29371.05,1609513320,10.11656544,29324.63,29324.63,29359.76
29369.33,1609513380,4.14263612,29320.01,29365.37,29331.47
29367.86,1609513440,52.34166969,29261.84,29327.09,29367.86
29389.55,1609513500,5.15740604,29329.07,29371.85,29347.17
29402.27,1609513560,5.23039474,29386.44,29390.20,29393.57
29409.24,1609513620,6.65210508,29390.20,29394.71,29390.20
29409.65,1609513680,3.16256629,29390.30,29403.49,29390.30
29408.82,1609513740,1.21771661,29394.73,29394.74,29394.73
29408.82,1609513800,1.87936938,29387.29,29400.54,29408.82
29456.20,1609513860,9.13952279,29395.46,29456.20,29395.46
29460.17,1609513920,10.74679981,29421.22,29437.89,29456.20
29444.62,1609513980,7.11216603,29414.42,29430.75,29437.89
29439.68,1609514040,2.31476837,29412.36,29424.72,29431.16
29430.79,1609514100,4.67353953,29410.99,29410.99,29414.03
29433.59,1609514160,1.61871062,29410.99,29432.72,29410.99
29432.73,1609514220,3.97509078,29413.57,29420.41,29414.80
29430.00,1609514280,2.35529004,29416.03,29428.26,29420.41
29443.37,1609514340,3.06978214,29417.36,29439.06,29428.26
29438.31,1609514400,51.26959930,29311.69,29389.69,29438.31
29401.02,1609514460,2.69366564,29339.29,29388.00,29373.39
29403.88,1609514520,1.24568912,29379.12,29390.26,29388.82
29384.74,1609514580,1.95220533,29352.13,29363.49,29369.05
29380.28,1609514640,2.62601630,29353.59,29370.92,29363.49
29387.96,1609514700,2.01123792,29357.68,29387.96,29370.92
29375.18,1609514760,10.02157426,29279.90,29343.20,29375.18
29371.56,1609514820,3.59378634,29311.89,29359.13,29317.71
29391.30,1609514880,4.22461032,29351.98,29369.63,29359.13
29373.22,1609514940,48.48776539,29226.77,29356.62,29356.18
29349.29,1609515000,3.38044917,29320.65,29320.65,29343.61
29340.74,1609515060,4.30984744,29309.22,29309.23,29314.39
29305.37,1609515120,3.38933969,29272.90,29305.37,29273.42
29334.38,1609515180,2.45449266,29289.53,29329.24,29289.53
29323.21,1609515240,0.59746248,29292.81,29310.51,29322.10
29310.51,1609515300,1.83168730,29283.25,29292.40,29310.51
29293.80,1609515360,5.23787197,29226.77,29228.34,29292.33
29256.13,1609515420,27.27354517,29121.80,29151.72,29246.10
29199.33,1609515480,2.33792770,29121.81,29169.71,29157.71
29194.87,1609515540,4.01738223,29128.95,29128.95,29169.82
29183.38,1609515600,9.90741374,29100.00,29167.33,29121.80
29217.27,1609515660,4.33505972,29172.90,29204.20,29174.22
29237.72,1609515720,4.74430198,29180.00,29237.72,29204.20
29222.86,1609515780,0.66402220,29192.28,29222.86,29215.25
29226.03,1609515840,0.91793605,29195.68,29195.68,29222.86
29218.91,1609515900,2.16509304,29193.35,29215.00,29203.69
29277.01,1609515960,2.16558178,29226.87,29268.65,29233.07
29281.85,1609516020,1.52782836,29255.26,29260.48,29255.26
29293.12,1609516080,0.88058661,29273.26,29290.98,29288.01
29284.77,1609516140,0.66732167,29265.04,29284.77,29273.26
29284.87,1609516200,2.33898043,29248.83,29283.25,29284.77
29299.04,1609516260,6.88753661,29271.90,29299.04,29284.76
29304.92,1609516320,2.20802960,29282.91,29297.68,29299.04
29300.00,1609516380,2.68560704,29278.64,29289.28,29297.68
29293.16,1609516440,26.93600900,29248.85,29281.32,29275.12
29273.56,1609516500,1.34290712,29240.26,29250.59,29263.80
29244.93,1609516560,7.12500356,29216.03,29235.02,29240.00
29251.26,1609516620,0.60987560,29218.14,29248.36,29218.14
29286.16,1609516680,6.41030395,29248.36,29286.16,29248.36
29268.18,1609516740,2.15169805,29237.99,29261.96,29268.18
29305.70,1609516800,1.77409910,29248.16,29304.23,29261.96
29328.48,1609516860,1.91289211,29288.69,29312.26,29308.00
29302.76,1609516920,3.26075833,29238.81,29258.14,29302.66
29258.14,1609516980,1.97767456,29186.69,29210.50,29258.14
29247.56,1609517040,3.25963926,29199.65,29218.42,29227.80
29238.99,1609517100,29.16481160,29175.01,29222.43,29215.52
29269.50,1609517160,1.82832370,29240.76,29269.50,29245.30
29282.74,1609517220,1.76276341,29253.47,29282.74,29269.50
29285.20,1609517280,1.07734004,29253.21,29276.55,29283.16
29305.89,1609517340,0.72581258,29266.90,29300.00,29266.90
29318.13,1609517400,4.50601677,29291.01,29301.19,29300.00
29320.76,1609517460,1.17210023,29286.71,29300.84,29286.71
29306.99,1609517520,3.06888164,29280.00,29288.81,29300.84
29308.74,1609517580,0.43343222,29288.81,29301.18,29289.17
29317.44,1609517640,4.32766038,29289.22,29290.99,29301.18
29311.46,1609517700,6.15296644,29289.23,29295.07,29289.23
29329.74,1609517760,3.14776319,29295.07,29306.90,29295.07
29311.61,1609517820,1.45702254,29296.58,29311.61,29296.58
29322.99,1609517880,2.97811142,29299.16,29299.16,29306.40
29365.08,1609517940,9.36311707,29308.86,29346.15,29311.59
29340.06,1609518000,1.46149288,29320.00,29332.58,29340.06
29350.16,1609518060,0.57201390,29330.25,29347.66,29330.25
29367.31,1609518120,3.67886544,29332.40,29367.31,29347.66
29367.31,1609518180,4.13796038,29337.02,29355.97,29367.31
29367.31,1609518240,3.91901134,29348.67,29359.24,29355.97
29394.78,1609518300,7.38173744,29353.44,29384.07,29364.37
29402.54,1609518360,9.20096992,29377.64,29388.45,29386.92
29372.26,1609518420,2.04943905,29354.66,29354.66,29369.07
29352.52,1609518480,5.79849259,29333.47,29342.00,29347.65
29374.21,1609518540,3.96062579,29355.26,29359.74,29355.26
29359.74,1609518600,3.68566614,29330.04,29345.05,29359.74
29358.41,1609518660,6.36828737,29320.00,29343.23,29339.05
29358.50,1609518720,0.39985879,29344.60,29358.50,29358.49
29367.00,1609518780,1.09129952,29344.62,29367.00,29355.27
29371.95,1609518840,1.44885893,29360.93,29371.95,29366.90
29393.28,1609518900,5.56435439,29366.85,29373.79,29376.14
29372.85,1609518960,4.60015649,29356.89,29365.24,29366.50
29380.77,1609519020,4.77933070,29351.86,29360.20,29365.24
29360.93,1609519080,8.20492066,29338.45,29358.71,29360.20
29379.88,1609519140,0.68628395,29357.32,29369.90,29357.32
29369.73,1609519200,10.84083788,29353.17,29353.17,29368.36
29402.55,1609519260,8.90261830,29343.75,29359.80,29353.17
29377.08,1609519320,4.36238116,29356.27,29367.50,29359.80
29372.90,1609519380,4.04064703,29361.07,29361.07,29367.50
29377.60,1609519440,5.17677833,29361.07,29369.28,29361.07
29402.55,1609519500,4.83412892,29373.69,29402.55,29373.69
29422.31,1609519560,8.90031087,29402.55,29418.09,29402.55
29423.79,1609519620,1.90732407,29400.29,29423.22,29410.48
29411.31,1609519680,5.74311434,29399.11,29399.39,29411.31
29393.84,1609519740,0.77898568,29382.47,29393.57,29388.76
29394.90,1609519800,5.28144073,29375.45,29393.25,29393.57
29416.89,1609519860,2.65658793,29379.62,29416.89,29389.54
29432.98,1609519920,7.72267957,29404.96,29432.98,29416.89
29435.72,1609519980,2.92617520,29416.53,29422.96,29432.98
29436.33,1609520040,4.27745132,29396.60,29400.34,29436.33
29400.34,1609520100,8.81769382,29375.06,29382.74,29400.34
29397.14,1609520160,2.02856348,29382.25,29393.76,29382.25
29398.48,1609520220,2.92168790,29387.51,29397.20,29393.76
29387.75,1609520280,7.55585153,29357.98,29357.98,29387.73
29378.80,1609520340,4.50024851,29350.83,29376.86,29368.84
29370.62,1609520400,7.39953403,29340.60,29340.60,29370.62
29376.79,1609520460,3.92046851,29349.85,29361.35,29349.85
29375.91,1609520520,6.88689972,29354.90,29368.91,29361.35
29382.69,1609520580,3.75257004,29356.72,29382.69,29365.07
29391.47,1609520640,6.40593797,29378.38,29385.76,29382.69
29402.89,1609520700,1.65529253,29374.10,29390.54,29385.76
29392.41,1609520760,4.56366678,29379.81,29392.41,29390.54
29394.98,1609520820,2.48877611,29385.22,29390.51,29385.36
29393.55,1609520880,10.69397906,29364.57,29382.06,29393.55
29382.06,1609520940,4.60366728,29352.53,29364.52,29382.06
29384.43,1609521000,2.21746236,29364.52,29373.93,29364.52
29401.34,1609521060,1.20075607,29368.29,29398.39,29368.29
29395.33,1609521120,10.72457625,29377.85,29391.15,29390.51
29401.15,1609521180,5.09557518,29377.85,29388.63,29400.33
29392.43,1609521240,1.12030191,29375.96,29375.97,29388.63
29417.73,1609521300,1.79834148,29385.25,29416.26,29386.32
29416.92,1609521360,5.40057185,29396.92,29407.47,29416.91
29419.98,1609521420,0.50987563,29391.51,29416.76,29406.66
29416.74,1609521480,1.68504882,29400.75,29414.07,29413.70
29414.81,1609521540,6.13406244,29381.00,29395.15,29411.10
29413.12,1609521600,4.23005553,29375.26,29407.46,29375.26
29407.46,1609521660,3.30100415,29370.12,29379.69,29407.46
29370.36,1609521720,6.75723578,29330.15,29330.20,29370.36
29362.61,1609521780,4.29271793,29336.66,29357.95,29343.14
29343.08,1609521840,4.43838259,29326.66,29343.08,29340.61
29350.67,1609521900,5.39398273,29325.11,29333.39,29347.90
29342.43,1609521960,7.24063022,29310.79,29338.19,29342.43
29355.41,1609522020,4.91836304,29326.44,29338.53,29338.19
29347.30,1609522080,0.99854376,29336.75,29347.30,29344.06
29366.73,1609522140,4.26975977,29328.61,29365.27,29336.83
29357.36,1609522200,4.80096058,29333.90,29352.67,29352.77
29335.85,1609522260,2.99736493,29305.15,29318.12,29334.67
29318.12,1609522320,5.87547974,29301.11,29306.09,29310.80
29306.09,1609522380,9.63937677,29269.73,29281.60,29306.09
29313.10,1609522440,2.91595868,29273.42,29290.61,29289.97
29303.22,1609522500,5.43561133,29264.62,29303.22,29288.99
29306.60,1609522560,10.78445232,29287.86,29306.60,29303.22
29311.57,1609522620,6.18873051,29299.99,29304.91,29307.05
29302.90,1609522680,13.89274671,29252.43,29259.20,29300.00
29259.20,1609522740,8.06792402,29224.37,29224.37,29259.20
29230.18,1609522800,5.53778119,29200.00,29212.27,29224.89
29264.78,1609522860,7.49586591,29208.68,29256.64,29212.27
29262.25,1609522920,5.09425468,29210.00,29257.65,29245.20
29261.42,1609522980,6.01335631,29236.11,29236.11,29257.65
29256.64,1609523040,2.59489809,29235.02,29243.20,29256.64
29242.15,1609523100,49.15175058,29080.00,29080.00,29242.15
29111.32,1609523160,56.45825498,29000.00,29081.55,29081.22
29138.12,1609523220,2.97625721,29078.58,29115.17,29083.02
29148.08,1609523280,3.32561778,29104.30,29148.08,29113.84
29164.50,1609523340,3.96014615,29133.37,29164.50,29148.08
29188.97,1609523400,8.85913936,29143.69,29185.50,29146.76
29187.53,1609523460,6.96899516,29155.76,29182.47,29185.50
29185.57,1609523520,4.55184961,29160.49,29185.57,29169.37
29190.22,1609523580,4.84800757,29172.98,29184.97,29185.57
29223.29,1609523640,12.95594664,29181.27,29198.94,29191.74
29199.83,1609523700,2.30547596,29173.36,29191.44,29198.94
29194.32,1609523760,3.77679474,29174.38,29185.67,29174.38
29185.81,1609523820,8.08614472,29138.41,29174.00,29185.81
29184.13,1609523880,3.27608579,29140.27,29169.90,29184.13
29165.63,1609523940,5.91854509,29131.42,29162.36,29151.29
29162.36,1609524000,7.57896954,29054.58,29054.58,29162.36
29138.12,1609524060,38.37395626,29054.57,29138.12,29054.57
29212.29,1609524120,0.87076910,29142.59,29212.29,29142.59
29319.42,1609524180,26.77661963,29211.96,29319.42,29211.96
29311.97,1609524240,7.23789723,29262.90,29303.37,29305.97
29327.54,1609524300,4.55261116,29288.02,29291.40,29327.54
29295.26,1609524360,5.87802314,29266.72,29283.81,29282.35
29303.79,1609524420,6.02189489,29282.58,29303.61,29283.81
29317.56,1609524480,7.26173062,29278.24,29300.06,29303.61
29301.83,1609524540,2.73756166,29273.44,29290.08,29293.69
29296.12,1609524600,2.16270825,29282.80,29294.18,29282.80
29316.45,1609524660,8.31443880,29291.92,29300.96,29291.92
29311.42,1609524720,17.65805813,29275.57,29294.87,29305.23
29310.84,1609524780,7.07760443,29275.48,29310.84,29292.49
29296.24,1609524840,4.44368955,29278.07,29287.94,29296.24
29320.10,1609524900,3.73880348,29276.98,29296.93,29296.81
29296.93,1609524960,5.08234832,29276.98,29283.67,29296.93
29297.83,1609525020,1.60446707,29272.70,29295.47,29278.19
29282.86,1609525080,5.28245465,29274.35,29277.93,29282.12
29292.79,1609525140,5.03718766,29265.99,29280.44,29292.79
29275.79,1609525200,7.21292961,29242.17,29246.29,29274.19
29248.09,1609525260,3.69704352,29218.40,29218.40,29242.18
29240.47,1609525320,2.95355638,29195.91,29195.91,29216.52
29208.86,1609525380,8.46918432,29182.40,29191.34,29191.74
29195.23,1609525440,4.08749279,29136.86,29164.62,29195.23
29185.76,1609525500,2.38559063,29132.70,29169.13,29164.62
29162.05,1609525560,12.41907160,29089.53,29104.43,29162.04
29111.05,1609525620,4.41915076,29088.46,29111.05,29106.77
29138.55,1609525680,8.64653353,29096.93,29135.65,29111.05
29135.26,1609525740,11.01659022,29086.90,29092.51,29133.50
29099.65,1609525800,18.56607985,29031.90,29052.04,29099.65
29119.35,1609525860,2.20480133,29061.41,29119.35,29063.29
29133.56,1609525920,3.53870140,29104.41,29117.77,29133.56
29154.34,1609525980,4.82810951,29099.40,29137.74,29099.40
29170.92,1609526040,2.83414314,29127.20,29132.08,29137.75
29153.22,1609526100,6.40600308,29116.28,29116.28,29146.99
29131.00,1609526160,3.10188503,29092.74,29092.74,29118.50
29129.51,1609526220,2.25678260,29100.37,29123.25,29114.98
29123.25,1609526280,6.72485040,29098.59,29105.51,29123.24
29105.51,1609526340,7.76529688,29030.54,29030.54,29105.51
29086.90,1609526400,5.25047787,29024.48,29057.52,29024.48
29067.05,1609526460,20.81044620,29000.00,29032.95,29060.80
29024.78,1609526520,24.50284906,28919.17,28951.75,29024.78
28980.60,1609526580,4.95411953,28951.85,28965.18,28951.85
28978.53,1609526640,8.82557019,28952.00,28952.00,28965.18
28960.52,1609526700,97.69131730,28720.00,28826.40,28952.00
28866.30,1609526760,16.30374366,28778.34,28789.41,28802.99
28875.25,1609526820,9.93946808,28769.28,28855.63,28793.30
28947.70,1609526880,13.09560945,28846.91,28946.25,28855.63
28982.44,1609526940,8.92374524,28930.46,28982.44,28947.70
29050.39,1609527000,20.00635703,28951.93,29018.95,28982.44
29052.03,1609527060,15.63807281,28999.43,29043.30,29050.39
29086.90,1609527120,21.72527292,29030.00,29086.90,29043.30
29156.75,1609527180,22.82465598,29083.93,29114.70,29083.93
29133.13,1609527240,3.84325798,29077.07,29077.07,29119.70
29110.27,1609527300,8.35938753,29052.89,29078.07,29100.58
29156.75,1609527360,7.17045704,29097.90,29137.06,29105.36
29155.21,1609527420,8.87971012,29122.00,29152.17,29145.61
29153.74,1609527480,3.89198480,29126.18,29153.74,29133.71
29148.86,1609527540,3.73113379,29130.17,29130.21,29140.50
29147.95,1609527600,9.88849971,29057.41,29092.40,29131.88
29105.36,1609527660,7.87068168,29056.36,29065.19,29092.60
29112.73,1609527720,11.95313110,29072.06,29102.84,29072.06
29085.71,1609527780,12.23243726,29027.00,29048.75,29085.71
29064.59,1609527840,3.73339036,29022.00,29022.00,29062.44
29077.23,1609527900,11.24629669,29034.61,29077.23,29038.81
29100.00,1609527960,4.18218899,29068.66,29068.66,29082.91
29117.89,1609528020,7.28600141,29086.90,29089.80,29086.90
29099.95,1609528080,4.15654059,29068.25,29068.25,29095.32
29113.22,1609528140,4.37444042,29073.73,29088.17,29086.00
29127.01,1609528200,9.28648968,29076.08,29118.08,29101.60
29120.36,1609528260,4.84842703,29090.50,29108.14,29118.08
29103.49,1609528320,8.08215953,29032.19,29032.19,29103.49
29093.58,1609528380,7.81482493,29027.57,29093.58,29034.34
29116.87,1609528440,3.92553486,29086.33,29094.36,29101.93
29106.19,1609528500,8.05287681,29052.53,29106.19,29094.19
29092.96,1609528560,3.24687917,29068.40,29068.40,29081.69
29123.00,1609528620,11.05163280,29081.49,29123.00,29081.49
29150.00,1609528680,9.36219879,29126.79,29150.00,29136.86
29191.74,1609528740,20.02872496,29140.95,29154.88,29150.00
29180.82,1609528800,28.32455039,29131.16,29134.85,29180.82
29191.73,1609528860,2.88111269,29153.44,29185.80,29153.44
29188.27,1609528920,6.42011935,29159.72,29159.72,29188.27
29182.80,1609528980,5.51515305,29150.00,29176.80,29173.30
29184.93,1609529040,19.26526064,29135.87,29135.87,29182.80
29164.66,1609529100,5.31619395,29121.34,29144.86,29156.75
29177.43,1609529160,9.59792924,29132.25,29157.84,29144.23
29164.37,1609529220,3.90998733,29135.65,29148.80,29164.08
29144.78,1609529280,4.85927718,29117.77,29143.17,29144.78
29155.52,1609529340,4.68445240,29129.01,29129.01,29142.86
29133.37,1609529400,3.89593480,29109.08,29109.08,29129.02
29146.02,1609529460,4.83930839,29104.24,29146.02,29111.71
29149.42,1609529520,7.20560311,29110.42,29129.41,29132.40
29162.08,1609529580,3.51379289,29120.01,29162.08,29120.01
29180.81,1609529640,11.32423620,29152.28,29152.28,29161.65
29170.19,1609529700,23.76084112,29129.54,29150.33,29167.93
29145.75,1609529760,4.41487202,29115.80,29117.28,29144.80
29145.31,1609529820,2.41897666,29117.28,29135.86,29117.28
29161.24,1609529880,8.95903551,29127.06,29150.68,29127.06
29160.49,1609529940,2.99973851,29117.21,29160.49,29150.68
29191.74,1609530000,2.56185734,29155.90,29170.52,29166.10
29191.74,1609530060,6.41815027,29163.22,29169.24,29189.34
29180.14,1609530120,6.11171053,29151.76,29157.60,29167.76
29184.50,1609530180,1.58915249,29157.61,29184.50,29162.01
29191.74,1609530240,4.86970817,29161.92,29174.61,29189.34
29191.74,1609530300,2.54832738,29158.93,29167.48,29188.72
29213.05,1609530360,14.83168575,29163.54,29172.28,29186.18
29192.03,1609530420,2.50226499,29154.94,29160.76,29171.91
29188.28,1609530480,2.84212990,29160.77,29184.11,29186.33
29188.28,1609530540,12.24393349,29155.83,29168.11,29184.11
29180.05,1609530600,9.72414590,29131.87,29145.03,29180.05
29174.97,1609530660,3.99600853,29142.99,29174.97,29145.02
29180.66,1609530720,14.82472243,29141.02,29154.20,29174.97
29168.97,1609530780,6.71811290,29144.06,29153.24,29154.20
29166.03,1609530840,6.78797537,29148.63,29152.52,29161.61
29156.91,1609530900,2.63784806,29128.88,29145.68,29152.52
29166.04,1609530960,8.78516746,29126.54,29143.30,29165.21
29157.47,1609531020,5.03493949,29129.73,29133.36,29146.98
29133.36,1609531080,7.71216010,29091.98,29132.15,29133.36
29131.92,1609531140,3.48978131,29100.23,29131.54,29131.92
29108.67,1609531200,24.81299423,28947.70,28976.74,29108.67
29067.01,1609531260,2.30362761,28971.94,29067.01,28982.92
29100.00,1609531320,5.87207263,29037.57,29099.79,29037.57
29121.79,1609531380,4.97019848,29081.03,29121.79,29081.03
29191.74,1609531440,16.13819530,29098.82,29184.76,29121.79
29226.77,1609531500,6.71957151,29165.28,29219.96,29165.56
29226.77,1609531560,15.05489656,29200.00,29200.03,29206.79
29225.31,1609531620,4.70948303,29200.00,29207.49,29200.40
29223.75,1609531680,22.31410237,29158.51,29195.47,29202.94
29226.28,1609531740,3.26688816,29183.29,29210.79,29218.07
29225.81,1609531800,6.94373556,29185.65,29198.86,29210.79
29261.84,1609531860,21.52689574,29204.15,29249.15,29214.42
29255.05,1609531920,10.36203686,29207.98,29226.27,29239.65
29250.49,1609531980,4.34709888,29218.10,29234.69,29245.00
29261.84,1609532040,2.68048330,29223.12,29261.84,29234.69
29261.84,1609532100,4.90816040,29231.34,29246.91,29260.38
29260.38,1609532160,2.72675566,29241.31,29260.38,29246.91
29261.84,1609532220,6.70103449,29230.76,29259.27,29245.50
29327.53,1609532280,18.76047770,29248.19,29293.88,29259.27
29309.88,1609532340,7.87689152,29269.55,29287.17,29282.60
29290.91,1609532400,8.86575756,29261.90,29276.80,29284.03
29292.96,1609532460,7.05432438,29266.13,29283.05,29276.80
29291.75,1609532520,3.34369965,29267.89,29288.62,29277.96
29301.46,1609532580,7.27102563,29267.56,29301.46,29288.62
29323.46,1609532640,1.41180420,29281.88,29313.45,29281.88
29332.11,1609532700,8.40872946,29300.99,29306.36,29311.98
29323.13,1609532760,6.08675530,29282.20,29300.82,29315.87
29308.67,1609532820,9.71978025,29282.89,29285.71,29300.82
29305.47,1609532880,5.09137338,29275.99,29293.53,29285.71
29318.20,1609532940,10.91735259,29291.48,29300.99,29293.53
29316.51,1609533000,9.81371081,29288.57,29300.19,29288.57
29312.48,1609533060,7.28559776,29290.68,29294.10,29300.19
29303.25,1609533120,10.31333395,29283.59,29284.98,29303.25
29308.49,1609533180,26.17251777,29226.10,29283.91,29284.98
29291.16,1609533240,7.35228645,29262.41,29276.88,29279.26
29282.56,1609533300,6.59946193,29266.84,29273.37,29278.50
29277.84,1609533360,12.73548748,29240.01,29253.92,29276.65
29285.79,1609533420,4.56492736,29250.94,29252.12,29271.76
29267.19,1609533480,8.23902839,29250.96,29259.61,29250.97
29289.87,1609533540,7.05717249,29255.69,29288.08,29255.69
29291.97,1609533600,6.56779009,29263.48,29272.49,29291.89
29279.42,1609533660,10.36181883,29254.08,29261.62,29272.45
29282.12,1609533720,2.94381415,29254.70,29281.84,29269.42
29306.79,1609533780,7.12890844,29280.59,29306.79,29280.59
29308.75,1609533840,13.82891079,29260.28,29269.88,29302.60
29279.87,1609533900,4.04711283,29251.63,29267.99,29269.88
29299.00,1609533960,1.20083354,29268.04,29299.00,29268.04
29311.17,1609534020,3.20240812,29286.64,29301.93,29286.66
29317.58,1609534080,3.24367228,29296.78,29301.44,29309.54
29319.50,1609534140,2.25969308,29300.23,29304.52,29300.23
29328.73,1609534200,2.27324910,29304.63,29313.06,29319.48
29349.00,1609534260,14.29309232,29317.46,29330.73,29328.73
29348.00,1609534320,1.33454588,29330.98,29348.00,29331.03
29367.31,1609534380,14.39225872,29326.65,29350.86,29337.11
29351.74,1609534440,4.18090113,29318.29,29338.98,29346.78
29348.88,1609534500,5.99884316,29320.55,29337.44,29338.98
29330.93,1609534560,13.28311752,29287.03,29316.11,29329.23
29347.34,1609534620,8.23477933,29308.68,29327.07,29314.34
29327.73,1609534680,3.46014373,29303.87,29310.98,29316.71
29326.05,1609534740,7.83761555,29294.90,29294.90,29317.37
29314.36,1609534800,10.31934285,29283.54,29305.81,29294.90
29308.23,1609534860,2.98314018,29278.12,29289.50,29290.40
29298.47,1609534920,1.08317436,29281.45,29295.26,29295.26
29312.58,1609534980,9.44938701,29281.68,29281.68,29295.26
29315.52,1609535040,9.93072349,29279.20,29298.42,29295.06
29305.96,1609535100,2.87739670,29279.21,29304.94,29279.21
29323.47,1609535160,3.07410766,29284.85,29319.31,29304.94
29316.17,1609535220,2.75566135,29286.49,29302.34,29304.59
29328.17,1609535280,6.84979761,29313.00,29320.37,29313.88
29321.78,1609535340,1.83028052,29303.92,29321.78,29320.37
29321.78,1609535400,4.39332304,29292.83,29315.66,29321.78
29316.44,1609535460,3.11637942,29300.92,29302.12,29300.92
29311.11,1609535520,8.50429001,29289.33,29289.33,29311.11
29293.34,1609535580,5.31337262,29262.74,29262.74,29289.33
29295.36,1609535640,3.74802550,29264.47,29281.41,29276.91
29296.42,1609535700,2.35777442,29269.15,29269.15,29282.57
29287.06,1609535760,5.91711429,29252.25,29287.06,29269.15
29290.53,1609535820,3.18150921,29276.11,29279.25,29289.44
29294.31,1609535880,5.92834618,29252.31,29294.31,29279.68
29300.31,1609535940,1.35045356,29280.97,29300.31,29294.31
29305.93,1609536000,2.46986927,29289.74,29305.93,29289.74
29305.94,1609536060,3.17515693,29282.10,29282.10,29305.93
29304.94,1609536120,2.24618456,29280.64,29295.81,29280.64
29332.11,1609536180,12.75996715,29290.91,29314.11,29295.81
29337.58,1609536240,5.99709927,29304.57,29326.55,29304.57
29326.55,1609536300,4.61242030,29312.02,29319.04,29326.55
29320.64,1609536360,12.34650178,29303.67,29303.67,29312.03
29323.04,1609536420,3.02124674,29303.67,29316.82,29303.67
29318.50,1609536480,1.32540161,29305.40,29310.15,29305.40
29328.42,1609536540,3.02373027,29310.15,29321.96,29310.15
29332.41,1609536600,2.50773883,29313.98,29331.72,29317.47
29349.00,1609536660,3.40022658,29321.82,29344.07,29331.72
29353.31,1609536720,1.60054718,29333.32,29353.31,29338.93
29352.33,1609536780,1.51962957,29324.89,29331.40,29343.05
29349.00,1609536840,1.39580368,29327.64,29348.31,29335.41
29349.00,1609536900,1.89535221,29336.15,29341.70,29348.40
29355.21,1609536960,0.71570454,29333.36,29351.53,29333.36
29384.03,1609537020,5.89558306,29344.52,29368.92,29344.52
29385.21,1609537080,1.80763968,29359.81,29381.34,29369.06
29367.94,1609537140,2.55886480,29331.18,29331.18,29361.29
29354.59,1609537200,3.26612462,29317.50,29317.50,29354.59
29345.66,1609537260,1.75359918,29316.23,29345.66,29316.23
29362.76,1609537320,1.93373259,29324.23,29339.94,29324.23
29336.63,1609537380,2.37074070,29304.03,29306.19,29336.63
29327.46,1609537440,1.61415358,29295.16,29319.61,29295.16
29313.36,1609537500,5.10297465,29262.68,29262.68,29304.49
29283.50,1609537560,3.17554950,29255.86,29275.84,29255.86
29271.34,1609537620,5.57879313,29238.89,29249.47,29260.31
29266.84,1609537680,0.65546473,29228.97,29258.01,29249.47
29270.00,1609537740,2.34818216,29242.39,29251.85,29260.00
29285.61,1609537800,4.96222865,29251.09,29285.61,29257.09
29295.40,1609537860,8.21747489,29275.02,29286.07,29276.73
29287.50,1609537920,8.85231489,29253.12,29268.11,29283.72
29282.95,1609537980,2.74535959,29268.11,29282.95,29268.11
29291.13,1609538040,5.52848989,29262.95,29282.60,29288.16
29283.14,1609538100,8.38579000,29260.00,29269.56,29270.63
29288.49,1609538160,7.03405114,29260.25,29288.23,29260.25
29299.60,1609538220,4.49060730,29273.32,29290.80,29288.23
29282.93,1609538280,5.92818625,29263.67,29269.56,29279.40
29264.83,1609538340,13.69149720,29246.06,29247.92,29260.08
29255.88,1609538400,6.90129443,29197.08,29218.29,29255.87
29231.62,1609538460,0.15909372,29202.34,29221.88,29202.34
29241.13,1609538520,1.63616537,29213.55,29241.13,29221.88
29254.12,1609538580,1.71021997,29241.13,29254.12,29241.13
29280.21,1609538640,3.29431590,29241.73,29276.90,29241.73
29277.26,1609538700,1.28623608,29258.42,29265.14,29276.90
29272.01,1609538760,2.89142895,29249.63,29272.01,29265.14
29284.50,1609538820,1.33996683,29266.06,29275.64,29281.55
29277.45,1609538880,3.81712271,29255.35,29266.06,29266.06
29277.61,1609538940,0.76408182,29266.06,29266.06,29266.06
29292.65,1609539000,1.45355801,29266.06,29292.65,29266.06
29303.96,1609539060,0.68121409,29276.64,29288.02,29292.65
29306.15,1609539120,0.93619540,29288.49,29300.98,29303.96
29304.35,1609539180,2.45132969,29290.96,29291.07,29300.78
29322.27,1609539240,1.77119143,29300.61,29320.70,29300.61
29331.63,1609539300,0.79695989,29307.76,29331.63,29320.70
29333.11,1609539360,0.59082699,29314.74,29333.11,29314.74
29347.29,1609539420,2.29314940,29335.44,29346.41,29335.44
29349.00,1609539480,3.46914871,29335.46,29336.89,29347.29
29356.12,1609539540,2.91841766,29341.05,29341.16,29349.00
29346.06,1609539600,3.32312043,29315.21,29322.80,29346.06
29349.00,1609539660,1.71582118,29315.21,29349.00,29322.80
29363.37,1609539720,0.78518196,29339.48,29363.37,29349.00
29372.87,1609539780,1.15507844,29347.51,29356.35,29347.51
29369.78,1609539840,4.60807407,29356.35,29360.88,29364.50
29378.91,1609539900,1.64473886,29356.57,29369.70,29356.57
29388.76,1609539960,6.11609153,29367.76,29367.76,29388.76
